Production ID,Date,Product Type,Machine ID,Shift,Units Produced,Defects,Production Time Hours,Material Cost Per Unit,Labour Cost Per Hour,Energy Consumption kWh,Operator Count,Maintenance Hours,Down time Hours,Production Volume Cubic Meters,Scrap Rate,Rework Hours,Quality Checks Failed,Average Temperature C,Average Humidity Percent,month,Production per hour,Defect Rate per 100 units produced,down_timr_to_production_time_ratio,down_time_to_production_time_ratio,Maintenance Group
25-04-1900,2018-04-25,Textiles,8,Night,53,8.0,10.49,45.56,16.31,336.0,3,2.5071666666666665,1.57,0.78,0.023,1.73,1,24.4,44.6,April,5.052430886558628,15.09433962264151,6.681528662420382,0.14966634890371783,2-3
26-04-1900,2018-04-26,Automotive,4,Night,51,20.0,13.39,42.25,22.38,210.64,1,2.5071666666666665,0.62,1.62,0.031,0.41,0,22.2,58.9,April,3.808812546676624,39.21568627450981,21.596774193548388,0.04630321135175504,2-3
27-04-1900,2018-04-27,Appliances,9,Day,107,3.0,2.5,49.55,20.11,238.15,1,1.85,2.49,0.75,0.012,0.26,1,23.6,50.6,April,42.8,2.803738317757009,1.004016064257028,0.9960000000000001,1-2
28-04-1900,2018-04-28,Electronics,13,Day,149,0.0,10.6,20.91,21.04,309.98,4,4.23,2.98,1.85,0.037,1.26,1,21.2,57.0,April,14.056603773584905,0.0,3.557046979865772,0.2811320754716981,4-5
29-04-1900,2018-04-29,Automotive,4,Night,190,0.0,4.03,16.37,25.12,287.55,1,0.37,1.32,2.27,0.01,0.19,1,24.5,46.0,April,47.14640198511166,0.0,3.053030303030303,0.32754342431761785,0-1
30-04-1900,2018-04-30,Textiles,6,Night,86,5.0,1.02,13.03,17.43,264.34,2,2.58,0.29,1.55,0.01,1.74,2,19.9,49.4,April,84.31372549019608,5.813953488372093,3.517241379310345,0.28431372549019607,2-3
01-05-1900,2018-05-01,Textiles,6,Swing,186,6.0,2.37,42.95,15.52,350.57,3,2.17,2.33,0.96,0.014,1.77,1,24.0,38.1,May,78.48101265822784,3.225806451612903,1.017167381974249,0.9831223628691983,2-3
02-05-1900,2018-05-02,Appliances,12,Day,185,3.0,1.57,28.11,28.13,319.36,3,2.98,2.5,1.13,0.011,1.54,1,19.2,34.4,May,117.83439490445859,1.6216216216216217,0.628,1.592356687898089,2-3
03-05-1900,2018-05-03,Appliances,10,Day,146,7.0,10.02,20.32,27.79,232.44,3,4.35,0.88,1.26,0.022,0.77,1,23.1,32.7,May,14.570858283433134,4.794520547945205,11.386363636363637,0.08782435129740519,4-5
04-05-1900,2018-05-04,Electronics,15,Night,79,6.0,9.84,37.09,28.79,175.43,2,0.36,1.36,2.42,0.044,0.81,1,22.8,41.5,May,8.028455284552846,7.594936708860759,7.235294117647058,0.13821138211382114,0-1
05-05-1900,2018-05-05,Furniture,17,Swing,146,1.0,5.58,10.03,25.64,162.41,3,4.9,1.06,2.22,0.016,0.43,0,18.8,37.5,May,26.164874551971327,0.684931506849315,5.264150943396226,0.1899641577060932,4-5
06-05-1900,2018-05-06,Appliances,12,Night,130,4.0,11.7,17.87,28.26,114.68,1,3.3,2.92,1.59,0.043,1.29,1,23.9,34.1,May,11.111111111111112,3.076923076923077,4.006849315068493,0.24957264957264957,3-4
07-05-1900,2018-05-07,Textiles,5,Night,173,7.0,2.83,25.14,19.85,278.02,4,2.5071666666666665,2.54,1.87,0.032,0.15,1,23.8,57.6,May,61.130742049469966,4.046242774566474,1.1141732283464567,0.8975265017667844,2-3
08-05-1900,2018-05-08,Automotive,1,Day,158,4.0,7.71,18.49,17.25,169.9,4,1.99,0.82,0.7,0.015,1.51,1,24.1,34.0,May,20.492866407263296,2.5316455696202533,9.402439024390244,0.10635538261997406,1-2
09-05-1900,2018-05-09,Automotive,3,Day,71,7.0,2.05,23.7,25.42,452.87,3,4.71,2.01,0.87,0.046,0.4,2,19.8,31.5,May,34.63414634146342,9.859154929577464,1.0199004975124377,0.9804878048780488,4-5
10-05-1900,2018-05-10,Automotive,4,Night,117,6.0,1.15,16.62,20.29,269.0,4,1.66,1.87,1.6,0.031,1.82,0,19.0,32.5,May,101.73913043478262,5.128205128205129,0.6149732620320855,1.6260869565217393,1-2
11-05-1900,2018-05-11,Appliances,10,Day,165,4.0,14.5,10.16,19.1,350.61,1,3.87,1.45,0.75,0.033,1.48,2,21.2,30.2,May,11.379310344827585,2.4242424242424243,10.0,0.09999999999999999,3-4
12-05-1900,2018-05-12,Electronics,14,Swing,193,0.0,17.5,29.85,23.88,224.71,4,4.11,2.15,0.54,0.032,0.84,1,24.0,36.5,May,11.028571428571428,0.0,8.13953488372093,0.12285714285714285,4-5
13-05-1900,2018-05-13,Textiles,7,Day,102,4.0,6.95,12.82,17.17,203.73,4,3.42,2.48,0.71,0.044,0.6,0,23.6,37.3,May,14.676258992805755,3.9215686274509802,2.80241935483871,0.35683453237410073,3-4
14-05-1900,2018-05-14,Appliances,10,Swing,56,7.0,16.93,38.81,23.89,426.5,2,3.79,2.84,0.71,0.042,0.49,0,22.8,49.8,May,3.307737743650325,12.5,5.961267605633803,0.16774955699940933,3-4
15-05-1900,2018-05-15,Appliances,12,Night,94,5.0,15.44,12.46,28.1,247.73,1,0.73,1.57,1.98,0.014,1.38,2,24.9,33.8,May,6.0880829015544045,5.319148936170213,9.834394904458598,0.1016839378238342,0-1
16-05-1900,2018-05-16,Furniture,20,Night,131,6.0,18.84,40.66,25.33,138.14,2,0.57,1.96,2.2,0.035,1.79,0,22.5,36.2,May,6.953290870488323,4.580152671755725,9.612244897959183,0.1040339702760085,0-1
17-05-1900,2018-05-17,Automotive,4,Day,124,1.0,5.72,12.46,22.65,229.39,1,2.8,2.22,2.13,0.049,1.89,2,24.3,57.1,May,21.67832167832168,0.8064516129032258,2.576576576576576,0.3881118881118882,2-3
18-05-1900,2018-05-18,Textiles,8,Day,143,4.0,12.06,48.93,22.3,147.61,2,1.7,1.57,2.48,0.037,1.93,0,21.2,31.0,May,11.857379767827528,2.797202797202797,7.681528662420382,0.13018242122719734,1-2
19-05-1900,2018-05-19,Automotive,4,Night,80,4.0,5.85,24.46,19.78,285.32,2,4.3,2.48,2.27,0.044,1.88,2,23.5,31.4,May,13.675213675213676,5.0,2.3588709677419355,0.423931623931624,4-5
20-05-1900,2018-05-20,Electronics,16,Swing,128,8.0,21.03,22.0,26.39,217.05,2,2.5071666666666665,0.05,1.35,0.019,1.42,1,22.8,42.3,May,6.086543033761293,6.25,420.6,0.0023775558725630053,2-3
21-05-1900,2018-05-21,Electronics,14,Day,106,2.0,15.85,22.22,29.02,428.12,1,3.33,2.09,1.4,0.037,0.39,2,18.3,56.0,May,6.687697160883281,1.8867924528301887,7.5837320574162685,0.13186119873817034,3-4
22-05-1900,2018-05-22,Appliances,11,Night,62,4.0,2.96,19.67,22.12,126.14,4,1.22,0.53,1.12,0.037,1.0028851851851852,0,20.6,59.5,May,20.945945945945947,6.451612903225806,5.584905660377358,0.17905405405405406,1-2
23-05-1900,2018-05-23,Electronics,13,Swing,56,1.0,9.41,17.09,28.25,493.79,1,2.5071666666666665,1.2,0.94,0.014,0.77,1,23.8,34.5,May,5.951115834218916,1.7857142857142858,7.841666666666667,0.12752391073326247,2-3
24-05-1900,2018-05-24,Textiles,7,Day,145,0.0,1.88,43.18,15.34,418.21,1,0.97,2.47,2.08,0.025,1.32,1,20.6,48.4,May,77.12765957446808,0.0,0.7611336032388663,1.3138297872340428,0-1
25-05-1900,2018-05-25,Appliances,12,Night,100,3.0,23.65,28.45,17.85,366.58,2,2.5071666666666665,2.41,1.78,0.026,0.89,2,20.1,30.1,May,4.2283298097251585,3.0,9.813278008298754,0.10190274841437634,2-3
26-05-1900,2018-05-26,Textiles,8,Night,175,1.0,19.94,13.99,15.78,121.22,1,2.5071666666666665,1.37,0.78,0.04,0.69,1,18.2,58.6,May,8.776328986960882,0.5714285714285714,14.554744525547445,0.0687061183550652,2-3
27-05-1900,2018-05-27,Automotive,2,Swing,133,8.0,9.12,42.75,23.02,491.93,4,4.99,1.57,1.9,0.032,0.71,0,19.1,48.0,May,14.583333333333334,6.015037593984962,5.808917197452229,0.17214912280701755,4-5
28-05-1900,2018-05-28,Electronics,15,Day,160,3.0,9.84,44.43,19.95,404.41,2,2.6,1.13,0.89,0.017,1.11,2,19.1,37.2,May,16.260162601626018,1.875,8.707964601769913,0.11483739837398373,2-3
29-05-1900,2018-05-29,Electronics,16,Day,131,2.0,9.5,46.94,27.63,280.61,4,0.61,1.02,1.33,0.024,1.5,0,24.5,44.7,May,13.789473684210526,1.5267175572519085,9.313725490196079,0.10736842105263159,0-1
30-05-1900,2018-05-30,Appliances,9,Swing,174,0.0,16.12,11.87,25.23,431.5,3,3.98,0.6,2.28,0.012,0.54,0,18.9,48.9,May,10.794044665012406,0.0,26.86666666666667,0.03722084367245657,3-4
31-05-1900,2018-05-31,Automotive,4,Night,106,5.0,9.01,28.97,24.29,235.36,1,0.6,0.39,0.63,0.024,1.09,0,21.4,30.3,May,11.764705882352942,4.716981132075472,23.102564102564102,0.04328523862375139,0-1
01-06-1900,2018-06-01,Electronics,16,Day,63,4.0,5.89,34.18,16.88,263.37,2,1.23,0.95,1.24,0.011,0.34,0,23.4,32.2,June,10.69609507640068,6.349206349206349,6.2,0.16129032258064516,1-2
02-06-1900,2018-06-02,Electronics,16,Night,105,2.0,7.16,60.0,19.17,368.74,3,4.76,1.23,0.55,0.049,2.0,0,21.4,59.1,June,14.664804469273744,1.9047619047619047,5.821138211382114,0.1717877094972067,4-5
03-06-1900,2018-06-03,Textiles,5,Swing,195,1.0,19.3,34.81,25.88,468.9,1,1.07,2.18,1.39,0.042,1.0028851851851852,1,20.9,53.4,June,10.103626943005182,0.5128205128205128,8.853211009174311,0.11295336787564768,1-2
04-06-1900,2018-06-04,Electronics,14,Day,172,1.0,3.37,28.31,18.03,467.77,1,2.85,1.7,1.85,0.048,0.45,0,24.3,45.9,June,51.038575667655785,0.5813953488372093,1.9823529411764707,0.5044510385756676,2-3
05-06-1900,2018-06-05,Appliances,10,Night,146,3.0,10.89,40.54,25.49,194.47,3,4.52,1.69,0.5,0.028,1.27,1,24.3,36.8,June,13.406795224977042,2.0547945205479454,6.443786982248521,0.155188246097337,4-5
06-06-1900,2018-06-06,Textiles,5,Swing,103,5.0,10.1,28.53,28.51,356.8,1,3.56,2.54,1.81,0.025,0.55,2,23.9,32.5,June,10.198019801980198,4.854368932038835,3.976377952755905,0.2514851485148515,3-4
07-06-1900,2018-06-07,Textiles,7,Night,102,4.0,13.81,21.42,28.05,453.75,3,3.85,2.7,1.8,0.049,1.34,1,21.4,53.6,June,7.385952208544532,3.9215686274509802,5.114814814814815,0.19551049963794354,3-4
08-06-1900,2018-06-08,Appliances,10,Day,143,1.0,2.4,33.35,15.45,141.52,2,1.25,1.2,2.31,0.044,0.46,2,22.0,56.6,June,59.583333333333336,0.6993006993006993,2.0,0.5,1-2
09-06-1900,2018-06-09,Appliances,12,Night,67,8.0,1.77,30.45,28.21,174.3,1,2.5071666666666665,2.53,1.38,0.038,0.26,2,19.3,37.6,June,37.85310734463277,11.940298507462687,0.699604743083004,1.4293785310734461,2-3
10-06-1900,2018-06-10,Automotive,3,Day,180,7.0,16.98,29.51,19.37,414.5,2,1.52,2.46,0.82,0.024,0.5,1,24.0,34.8,June,10.600706713780918,3.888888888888889,6.902439024390244,0.14487632508833923,1-2
11-06-1900,2018-06-11,Appliances,9,Night,179,7.0,13.03,17.67,21.53,324.91,4,2.54,1.57,1.86,0.02,1.13,2,19.3,58.9,June,13.737528779739064,3.910614525139665,8.29936305732484,0.12049117421335381,2-3
12-06-1900,2018-06-12,Automotive,1,Night,165,4.0,3.79,43.82,22.96,122.57,2,2.39,0.15,1.27,0.03,0.91,1,19.2,43.3,June,43.53562005277045,2.4242424242424243,25.26666666666667,0.039577836411609495,2-3
13-06-1900,2018-06-13,Furniture,17,Night,188,9.0,9.86,12.28,21.16,313.82,4,2.45,2.77,0.85,0.019,1.5,1,24.8,53.0,June,19.06693711967546,4.787234042553192,3.55956678700361,0.28093306288032455,2-3
14-06-1900,2018-06-14,Furniture,20,Day,51,2.0,13.05,12.14,24.43,468.59,2,4.06,1.57,1.76,0.017,0.51,2,20.5,43.0,June,3.908045977011494,3.9215686274509802,8.312101910828025,0.12030651340996168,4-5
15-06-1900,2018-06-15,Electronics,13,Day,144,3.0,9.12,15.6,27.52,173.16,2,2.1,1.79,0.73,0.023,1.0028851851851852,2,24.7,38.0,June,15.789473684210527,2.0833333333333335,5.094972067039105,0.19627192982456143,2-3
16-06-1900,2018-06-16,Furniture,18,Swing,146,6.0,3.62,14.48,25.44,127.38,2,4.17,1.03,0.82,0.014,0.75,2,24.6,44.4,June,40.331491712707184,4.109589041095891,3.5145631067961167,0.2845303867403315,4-5
17-06-1900,2018-06-17,Textiles,8,Swing,180,5.0,4.46,45.31,18.58,478.57,2,4.56,1.98,1.97,0.03,0.94,0,24.3,43.5,June,40.35874439461883,2.7777777777777777,2.2525252525252526,0.4439461883408072,4-5
18-06-1900,2018-06-18,Textiles,8,Night,109,2.0,6.64,41.61,28.78,251.93,4,2.5071666666666665,0.16,1.88,0.042,1.83,1,24.4,45.7,June,16.41566265060241,1.834862385321101,41.5,0.024096385542168676,2-3
19-06-1900,2018-06-19,Electronics,15,Night,105,4.0,1.03,21.39,25.42,410.52,2,4.58,2.26,1.7,0.048,1.59,1,22.2,57.0,June,101.94174757281553,3.8095238095238093,0.4557522123893806,2.1941747572815533,4-5
20-06-1900,2018-06-20,Furniture,17,Swing,178,0.0,17.76,20.62,17.05,342.55,3,1.02,0.62,2.07,0.027,0.5,0,18.3,33.2,June,10.022522522522522,0.0,28.645161290322584,0.03490990990990991,1-2
21-06-1900,2018-06-21,Furniture,17,Swing,61,2.0,16.79,26.22,25.95,174.91,2,3.84,0.29,0.8,0.048,1.41,2,24.1,45.6,June,3.6331149493746278,3.278688524590164,57.89655172413793,0.017272185824895772,3-4
22-06-1900,2018-06-22,Textiles,8,Day,161,0.0,21.27,30.85,15.51,180.66,2,2.5071666666666665,2.7,0.66,0.038,0.24,0,24.8,31.8,June,7.569346497414198,0.0,7.877777777777777,0.12693935119887167,2-3
23-06-1900,2018-06-23,Automotive,1,Day,182,2.0,3.63,23.23,24.37,397.07,1,4.03,1.67,2.48,0.012,2.0,1,23.6,48.2,June,50.137741046831955,1.098901098901099,2.1736526946107784,0.46005509641873277,4-5
24-06-1900,2018-06-24,Electronics,13,Day,120,8.0,15.16,46.22,28.87,353.8,2,1.95,1.47,1.53,0.027,1.78,2,22.6,47.8,June,7.915567282321899,6.666666666666667,10.312925170068027,0.09696569920844327,1-2
25-06-1900,2018-06-25,Electronics,14,Night,107,1.0,17.61,11.93,23.62,105.96,1,2.5071666666666665,1.85,2.44,0.048,1.69,2,19.4,57.9,June,6.076093128904032,0.9345794392523364,9.518918918918919,0.10505394662123795,2-3
26-06-1900,2018-06-26,Appliances,11,Day,67,1.0,14.96,48.45,19.6,298.09,3,0.57,2.98,1.69,0.02,1.0028851851851852,0,24.6,55.3,June,4.478609625668449,1.492537313432836,5.02013422818792,0.19919786096256684,0-1
27-06-1900,2018-06-27,Appliances,12,Swing,86,1.0,9.18,32.78,29.82,467.53,1,2.57,0.58,1.92,0.014,0.4,1,18.4,36.4,June,9.368191721132899,1.1627906976744187,15.827586206896552,0.06318082788671024,2-3
28-06-1900,2018-06-28,Furniture,20,Swing,195,1.0,8.5,47.8,27.13,313.0,2,1.41,0.63,1.09,0.022,1.0028851851851852,0,20.9,42.2,June,22.941176470588236,0.5128205128205128,13.492063492063492,0.07411764705882352,1-2
29-06-1900,2018-06-29,Electronics,13,Swing,104,0.0,4.18,37.83,18.72,111.19,2,2.42,2.12,2.24,0.034,0.92,2,20.5,34.7,June,24.880382775119617,0.0,1.9716981132075468,0.5071770334928231,2-3
30-06-1900,2018-06-30,Appliances,10,Swing,123,0.0,23.34,16.07,16.08,295.73,3,3.94,2.48,1.27,0.043,0.83,1,24.0,50.8,June,5.269922879177378,0.0,9.411290322580646,0.1062553556126821,3-4
01-07-1900,2018-07-01,Appliances,12,Swing,105,4.0,3.55,37.74,29.49,118.1,2,1.43,2.81,2.26,0.029,1.0028851851851852,1,18.8,47.6,July,29.577464788732396,3.8095238095238093,1.2633451957295372,0.7915492957746479,1-2
02-07-1900,2018-07-02,Electronics,13,Swing,109,7.0,16.7,48.75,15.53,281.12,4,4.01,1.57,1.07,0.035,1.48,2,19.1,56.0,July,6.526946107784432,6.422018348623853,10.636942675159235,0.0940119760479042,4-5
03-07-1900,2018-07-03,Electronics,14,Day,143,3.0,21.36,30.0,25.15,394.89,4,4.06,1.57,1.68,0.046,0.54,0,19.9,50.5,July,6.694756554307117,2.097902097902098,13.605095541401273,0.07350187265917603,4-5
04-07-1900,2018-07-04,Automotive,2,Day,127,6.0,21.7,45.11,29.75,152.41,1,4.3,2.14,2.06,0.035,1.0028851851851852,0,20.8,32.8,July,5.852534562211981,4.724409448818897,10.140186915887849,0.09861751152073733,4-5
05-07-1900,2018-07-05,Automotive,2,Day,134,6.0,22.26,49.6,18.67,236.4,1,0.44,1.6,2.07,0.031,0.73,0,22.0,32.2,July,6.019766397124887,4.477611940298507,13.9125,0.07187780772686433,0-1
06-07-1900,2018-07-06,Textiles,7,Swing,96,8.0,16.18,23.54,28.89,179.6,4,0.02,1.97,2.08,0.012,0.03,1,24.1,31.8,July,5.933250927070458,8.333333333333334,8.213197969543147,0.12175525339925834,0-1
07-07-1900,2018-07-07,Textiles,7,Swing,198,7.0,4.0,26.5,21.32,257.42,2,3.18,0.23,2.49,0.037,0.32,2,21.0,36.4,July,49.5,3.5353535353535355,17.391304347826086,0.0575,3-4
08-07-1900,2018-07-08,Automotive,1,Swing,145,6.0,12.96,21.0,18.53,159.83,4,2.5071666666666665,1.94,2.41,0.032,1.3,2,19.9,59.6,July,11.18827160493827,4.137931034482759,6.680412371134021,0.14969135802469136,2-3
09-07-1900,2018-07-09,Furniture,17,Swing,107,1.0,11.08,47.01,16.23,208.75,1,2.06,0.95,0.91,0.043,1.0028851851851852,2,18.5,36.9,July,9.657039711191336,0.9345794392523364,11.663157894736843,0.08574007220216606,2-3
10-07-1900,2018-07-10,Automotive,1,Swing,125,3.0,16.45,35.06,24.02,153.81,3,4.51,1.62,1.24,0.031,0.12,1,20.1,40.8,July,7.598784194528876,2.4,10.15432098765432,0.09848024316109423,4-5
11-07-1900,2018-07-11,Automotive,3,Day,169,0.0,11.55,40.29,25.43,264.97,3,1.29,0.4,1.53,0.021,0.31,1,21.0,46.7,July,14.632034632034632,0.0,28.875,0.03463203463203463,1-2
12-07-1900,2018-07-12,Automotive,3,Night,195,5.0,19.91,17.97,24.68,288.63,2,1.34,1.65,1.95,0.017,0.92,1,23.0,40.4,July,9.794073329984933,2.5641025641025643,12.066666666666668,0.08287292817679558,1-2
13-07-1900,2018-07-13,Furniture,18,Night,96,5.0,10.48,27.17,24.08,334.82,2,2.92,2.0,1.85,0.037,0.21,1,20.4,34.5,July,9.16030534351145,5.208333333333333,5.24,0.19083969465648853,2-3
14-07-1900,2018-07-14,Furniture,20,Night,199,6.0,18.34,35.48,24.32,402.63,3,4.93,0.6,1.85,0.028,1.3,0,23.4,51.0,July,10.850599781897492,3.0150753768844223,30.566666666666666,0.03271537622682661,4-5
15-07-1900,2018-07-15,Textiles,8,Day,94,4.0,22.88,39.44,22.69,141.57,3,0.52,0.29,1.07,0.036,0.07,1,20.3,54.7,July,4.108391608391608,4.25531914893617,78.89655172413794,0.012674825174825174,0-1
16-07-1900,2018-07-16,Appliances,11,Day,104,7.0,17.72,36.28,18.21,447.69,2,2.5071666666666665,1.57,1.17,0.043,0.21,0,18.0,50.8,July,5.869074492099323,6.730769230769231,11.286624203821654,0.08860045146726864,2-3
17-07-1900,2018-07-17,Furniture,19,Swing,157,7.0,18.55,38.39,24.08,379.87,2,3.19,1.36,0.91,0.023,1.46,1,19.0,48.4,July,8.463611859838275,4.45859872611465,13.63970588235294,0.07331536388140161,3-4
18-07-1900,2018-07-18,Electronics,13,Swing,156,30.0,17.35,34.63,28.31,143.18,1,3.79,1.92,2.26,0.035,1.65,1,19.5,35.5,July,8.99135446685879,19.23076923076923,9.036458333333334,0.11066282420749278,3-4
19-07-1900,2018-07-19,Automotive,2,Swing,65,0.0,20.33,17.77,15.26,251.81,2,0.89,0.53,1.34,0.047,0.51,0,20.6,50.3,July,3.197245450073783,0.0,38.35849056603773,0.02606984751598623,0-1
20-07-1900,2018-07-20,Automotive,1,Night,147,3.0,7.71,31.83,29.74,251.25,1,3.0,1.57,1.44,0.018,0.92,0,18.3,38.9,July,19.06614785992218,2.0408163265306123,4.910828025477707,0.20363164721141375,2-3
21-07-1900,2018-07-21,Electronics,14,Swing,111,0.0,23.82,45.78,29.59,381.65,4,0.78,2.75,2.42,0.044,1.16,1,23.8,52.0,July,4.659949622166247,0.0,8.661818181818182,0.11544920235096558,0-1
22-07-1900,2018-07-22,Automotive,4,Day,185,3.0,19.3,14.85,19.0,159.93,2,2.5071666666666665,1.25,2.33,0.017,0.04,0,19.6,60.0,July,9.585492227979275,1.6216216216216217,15.440000000000001,0.06476683937823834,2-3
23-07-1900,2018-07-23,Textiles,7,Night,138,2.0,18.43,19.46,21.36,124.6,3,2.13,0.52,1.06,0.024,1.0028851851851852,0,23.4,40.9,July,7.4877916440586,1.4492753623188406,35.44230769230769,0.02821486706456864,2-3
24-07-1900,2018-07-24,Appliances,9,Day,135,7.0,3.06,27.62,23.48,110.01,4,3.76,2.52,2.28,0.027,0.12,0,22.3,53.6,July,44.11764705882353,5.185185185185185,1.2142857142857142,0.8235294117647058,3-4
25-07-1900,2018-07-25,Electronics,14,Swing,129,1.0,8.66,12.93,27.68,446.97,4,2.5071666666666665,1.27,1.6,0.034,1.0028851851851852,2,24.1,45.3,July,14.896073903002309,0.7751937984496124,6.818897637795276,0.14665127020785218,2-3
26-07-1900,2018-07-26,Textiles,7,Night,197,2.0,6.83,25.16,15.91,347.53,2,0.37,1.89,1.81,0.017,1.47,0,20.8,40.9,July,28.84333821376281,1.015228426395939,3.613756613756614,0.2767203513909224,0-1
27-07-1900,2018-07-27,Textiles,8,Swing,105,8.0,3.57,26.68,18.4,108.24,4,4.72,2.64,1.36,0.03,1.66,2,22.7,43.8,July,29.411764705882355,7.619047619047619,1.352272727272727,0.7394957983193278,4-5
28-07-1900,2018-07-28,Textiles,8,Night,132,8.0,22.02,42.87,24.9,474.81,3,0.72,1.87,2.47,0.048,1.42,1,20.6,59.1,July,5.994550408719346,6.0606060606060606,11.775401069518715,0.08492279745685741,0-1
29-07-1900,2018-07-29,Appliances,11,Swing,130,5.0,15.03,49.41,15.92,143.36,3,1.92,2.53,1.87,0.024,1.83,0,23.3,49.8,July,8.649367930805058,3.8461538461538463,5.940711462450593,0.16833000665335995,1-2
30-07-1900,2018-07-30,Textiles,8,Night,144,2.0,21.63,17.6,28.39,399.47,2,2.6,1.95,1.2,0.019,1.97,2,20.9,42.5,July,6.65742024965326,1.3888888888888888,11.092307692307692,0.09015256588072122,2-3
31-07-1900,2018-07-31,Furniture,17,Night,185,4.0,13.24,18.34,28.29,441.87,2,4.44,2.44,1.64,0.012,1.62,2,24.5,57.5,July,13.972809667673715,2.1621621621621623,5.426229508196721,0.18429003021148035,4-5
01-08-1900,2018-08-01,Appliances,9,Night,165,5.0,21.95,46.47,16.48,359.91,2,0.48,1.37,2.24,0.038,1.23,2,24.6,42.8,August,7.517084282460137,3.0303030303030303,16.021897810218977,0.062414578587699325,0-1
02-08-1900,2018-08-02,Furniture,17,Day,50,9.0,22.3,45.61,21.23,128.37,2,3.38,2.94,0.63,0.03,0.11,2,24.7,39.2,August,2.242152466367713,18.0,7.585034013605442,0.13183856502242153,3-4
03-08-1900,2018-08-03,Textiles,8,Swing,141,4.0,16.01,48.5,22.65,326.71,3,2.15,1.63,0.94,0.031,1.8,0,22.9,54.1,August,8.806995627732666,2.8368794326241136,9.822085889570554,0.10181136789506556,2-3
04-08-1900,2018-08-04,Appliances,11,Day,166,0.0,12.52,43.63,24.73,281.16,2,3.94,2.05,0.51,0.049,0.57,1,19.7,42.4,August,13.258785942492013,0.0,6.107317073170732,0.16373801916932906,3-4
05-08-1900,2018-08-05,Furniture,20,Swing,162,9.0,6.1,31.87,23.13,403.59,1,4.35,0.58,0.82,0.02,1.0028851851851852,1,23.8,46.9,August,26.557377049180328,5.555555555555555,10.517241379310345,0.09508196721311475,4-5
06-08-1900,2018-08-06,Furniture,17,Swing,139,7.0,22.02,33.07,15.02,207.51,3,2.5071666666666665,1.24,1.6,0.044,1.04,0,19.4,36.7,August,6.31244323342416,5.0359712230215825,17.758064516129032,0.05631244323342416,2-3
07-08-1900,2018-08-07,Automotive,2,Day,114,4.0,18.93,27.09,16.94,378.18,1,3.07,1.4,1.25,0.017,1.77,1,23.2,39.2,August,6.022187004754358,3.508771929824561,13.521428571428572,0.07395668251452721,3-4
08-08-1900,2018-08-08,Automotive,4,Swing,173,2.0,8.72,10.43,27.49,181.05,2,2.62,2.48,1.49,0.028,1.61,1,24.8,49.3,August,19.839449541284402,1.1560693641618498,3.516129032258065,0.2844036697247706,2-3
09-08-1900,2018-08-09,Automotive,1,Night,108,9.0,16.35,29.8,26.82,383.5,3,2.89,2.32,1.47,0.036,1.01,2,20.7,44.9,August,6.605504587155963,8.333333333333334,7.047413793103449,0.1418960244648318,2-3
10-08-1900,2018-08-10,Appliances,11,Day,90,4.0,15.06,45.17,15.26,204.94,2,4.28,1.63,0.88,0.044,1.76,2,18.1,44.4,August,5.9760956175298805,4.444444444444445,9.239263803680982,0.10823373173970782,4-5
11-08-1900,2018-08-11,Furniture,20,Day,187,4.0,3.47,14.35,15.22,494.78,1,1.48,2.42,2.14,0.039,1.7,0,23.7,45.1,August,53.89048991354466,2.1390374331550803,1.4338842975206614,0.6974063400576368,1-2
12-08-1900,2018-08-12,Electronics,16,Night,194,6.0,22.42,18.35,27.77,470.34,1,1.5,2.43,1.19,0.035,0.69,0,23.9,32.9,August,8.652988403211419,3.0927835051546393,9.22633744855967,0.10838537020517396,1-2
13-08-1900,2018-08-13,Appliances,11,Swing,165,8.0,1.14,16.96,20.42,303.07,3,3.59,1.98,2.18,0.011,0.56,1,19.5,34.2,August,144.73684210526318,4.848484848484849,0.5757575757575757,1.736842105263158,3-4
